"YEAR","CASEID","SERIAL","STATEFIP","METRO","METAREA","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HH_NUMKIDS","AGEYCHILD","PERNUM","LINENO","DAY","DATE","WT06","AGE","SEX","RACE","HISPAN","ASIAN","MARST","CITIZEN","BPL","EDUC","EDUCYRS","EMPSTAT","MULTJOBS","CLWKR","OCC2","OCC","IND2","IND","FULLPART","UHRSWORKT","EARNWEEK","PAIDHOUR","HOURWAGE","SPOUSEPRES","SPAGE","SPSEX","SPRACE","SPHISPAN","SPEDUC","SPEMPNOT","SPEMPSTAT","SPUSUALHRS","SPEARNWEEK","KIDUND18","HH_NUMOWNKIDS","KIDUND13","KIDUND1","KID1TO2","KID3TO5","KID6TO12","KID13TO17","SCC_ALL","SCC_HH","ECYEST","ECPRIOR","ECFREQ","ACT_CAREHH","ACT_CARENHH","ACT_EDUC","ACT_FOOD","ACT_GOVSERV","ACT_HHACT","ACT_HHSERV","ACT_PCARE","ACT_PHONE","ACT_PROFSERV","ACT_PURCH","ACT_RELIG","ACT_SOCIAL","ACT_SPORTS","ACT_TRAVEL","ACT_VOL","ACT_WORK","adultcare","childcare","primary_childcare","routine_housework"
2024,20240101241291,67,27,2,0,13,2,1,0,0,999,1,1,1,20240121,9409435.519478000,47,1,100,100,999,4,1,9900,16,111,1,0,3,180,7340,300,9370,1,40,1107.2,1,27.68,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,90,0,120,0,720,0,0,0,0,90,300,120,0,0,0,0,0,90
2024,20240101241294,68,51,2,8841,15,3,1,1,2,5,1,1,1,20240128,2470474.435720000,37,2,100,100,999,6,1,9900,43,321,1,0,2,124,2100,300,9470,1,50,2019.23,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,1,2,1,0,0,1,1,0,720,720,99,0,99,30,0,0,75,0,90,0,690,0,0,0,0,555,0,0,0,0,0,30,30,90
2024,20240101241316,69,18,2,0,15,4,1,1,2,4,1,1,1,20240128,7378970.801853000,37,1,100,100,999,1,3,54000,41,316,1,0,4,110,440,231,7780,1,40,2115.38,2,999.99,1,36,2,100,100,40,0,3,999,99999.98,1,2,1,0,0,1,0,1,205,205,99,0,99,0,0,0,60,0,65,0,380,0,0,60,0,425,315,135,0,0,0,0,0,65
2024,20240101241321,70,24,2,8841,13,3,1,0,0,999,1,1,2,20240122,43237045.76615700,64,1,110,100,999,1,1,9900,30,215,1,0,4,132,4010,271,8680,1,45,1211.53,2,999.99,1,66,2,110,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,35,0,25,0,730,3,0,0,0,360,0,106,0,180,0,0,0,25
2024,20240101241333,71,25,2,1122,15,3,1,0,0,999,1,1,2,20240129,13630638.15215000,57,2,100,220,999,6,1,9900,31,214,1,1,4,134,4330,291,8990,1,9995,961.53,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,60,0,510,0,480,0,0,0,0,390,0,0,0,0,0,0,0,345
2024,20240101241337,72,30,3,0,6,1,2,0,0,999,1,1,1,20240128,2204630.425102000,78,2,100,100,999,4,1,9900,30,213,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,65,0,40,0,570,0,0,0,60,705,0,0,0,0,0,0,0,40
2024,20240101241366,73,6,2,0,16,4,1,0,0,999,1,1,7,20240127,6615793.479206000,70,1,100,100,999,1,1,9900,43,321,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,56,2,131,100,40,1,1,30,400.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,200,0,145,67,510,3,0,0,0,480,0,35,0,0,0,0,0,65
2024,20240101241373,74,23,4,0,16,2,1,0,0,999,1,1,7,20240127,3804157.737328000,67,1,100,100,999,1,1,9900,40,217,1,0,6,126,2640,190,6480,2,10,99999.99,99,999.99,1,65,2,100,100,40,1,1,10,432.69,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,177,0,573,0,0,0,0,540,60,0,0,0,0,0,0,175
2024,20240101241386,75,39,2,0,11,1,1,0,0,999,1,1,1,20240121,4784954.573678000,73,1,100,100,999,3,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,5,0,360,0,0,0,0,1010,0,5,0,0,0,0,0,5
2024,20240101241390,76,20,3,0,15,2,1,0,0,999,1,1,3,20240130,11688383.80196800,63,1,100,100,999,1,1,9900,40,217,1,0,2,125,2205,240,7870,1,40,1456.0,1,28.0,1,59,2,100,100,21,1,1,40,1456.0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,45,0,40,10,840,0,100,0,0,273,0,132,0,0,0,0,0,40
2024,20240101241399,77,49,5,0,14,5,1,1,3,13,1,1,4,20240124,13298866.65084300,47,2,100,100,999,1,1,9900,30,215,1,0,2,125,2555,240,7860,1,40,1538.46,2,999.99,1,44,1,100,100,21,1,1,40,1057.69,1,3,0,0,0,0,0,1,0,0,99,0,99,16,0,0,71,0,95,0,530,0,0,5,0,150,0,60,0,465,0,16,16,95
2024,20240101241458,78,53,2,7601,14,2,1,0,0,999,1,1,6,20240126,10481596.23020000,72,1,100,100,999,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,66,2,201,100,30,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,6,0,0,120,0,320,0,390,0,0,60,0,464,0,80,0,0,6,0,0,230
2024,20240101241466,79,44,2,1122,15,4,1,1,1,17,1,1,1,20240121,8735906.073177000,60,1,100,100,999,1,1,9900,40,217,1,0,4,140,4760,160,4795,1,40,2884.61,2,999.99,1,59,2,100,100,40,1,1,32,2475.0,1,1,0,0,0,0,0,1,0,0,99,0,99,0,0,0,25,0,5,0,360,0,0,75,60,640,0,215,0,60,0,0,0,5
2024,20240101241480,80,42,2,0,16,4,1,1,2,7,1,1,3,20240130,14081368.18630500,41,2,100,100,999,1,1,9900,40,217,1,0,4,111,845,160,4870,1,40,2307.69,2,999.99,1,43,1,100,100,21,1,1,40,99999.98,1,2,1,0,0,0,1,0,220,220,99,0,99,45,0,0,60,0,75,0,615,0,0,0,0,45,40,40,0,520,0,45,45,75
2024,20240101241486,81,44,2,1122,13,2,1,0,0,999,1,1,1,20240128,2866393.947487000,67,2,100,100,999,1,1,9900,30,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,73,1,100,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,80,0,250,0,550,0,0,10,0,540,0,10,0,0,0,0,0,250
2024,20240101241516,82,39,2,0,13,3,1,1,1,2,1,1,2,20240129,32683788.16247400,28,1,100,100,999,6,1,9900,21,112,1,0,4,180,7315,120,770,1,40,1200.0,1,32.4,2,27,2,100,100,21,1,1,40,608.5,1,1,1,0,1,0,0,0,27,27,99,0,99,105,0,0,45,0,28,0,490,0,0,0,0,162,0,110,0,500,0,105,105,8
2024,20240101241534,83,48,1,0,15,1,1,0,0,999,1,1,4,20240131,8310550.010638000,75,2,100,100,999,3,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,45,0,65,5,630,0,0,135,0,490,0,70,0,0,0,0,0,65
2024,20240101241559,84,34,2,5601,14,1,1,0,0,999,1,1,4,20240131,8148848.555823000,70,2,100,100,999,3,1,9900,40,217,1,0,4,200,9640,231,7780,1,40,1980.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,65,0,445,0,0,0,0,240,0,120,0,480,0,0,0,65
2024,20240101241561,85,25,2,1122,16,3,1,0,0,999,1,1,1,20240128,4596477.390409000,64,2,100,100,999,1,1,9900,32,214,1,0,4,150,5120,160,5790,1,40,900.0,1,26.0,1,68,1,100,100,40,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,47,0,653,20,0,0,0,630,0,0,0,0,0,0,0,47
2024,20240101241568,86,36,1,5601,14,1,2,0,0,999,1,1,6,20240126,11344364.09585900,80,2,100,100,999,3,1,9900,40,217,1,0,3,150,5420,300,9390,2,1,500.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,1,0,95,0,199,0,531,50,0,118,35,266,35,82,0,0,1,0,0,199
2024,20240101241571,87,22,1,0,12,1,2,0,0,999,1,1,4,20240124,11785477.98107200,35,1,100,100,999,6,1,9900,40,217,1,0,4,140,4760,160,4670,1,50,1500.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,0,0,450,0,0,0,0,210,0,60,0,660,0,0,0,0
2024,20240101241573,88,54,4,0,8,2,1,0,0,999,1,1,4,20240131,10927210.73834800,70,2,100,100,999,1,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,77,1,100,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,40,0,95,0,678,60,60,120,30,330,0,27,0,0,0,0,0,95
2024,20240101241579,89,48,2,0,11,1,1,0,0,999,1,1,4,20240124,12628344.89129100,41,2,110,100,999,4,1,9900,40,217,1,0,6,150,5740,231,7780,2,9995,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,5,0,435,60,0,0,210,120,0,105,0,475,0,0,0,5
2024,20240101241580,90,31,1,0,9,1,1,0,0,999,1,1,3,20240130,14358357.19668500,68,2,100,100,999,3,1,9900,21,112,1,0,4,200,9645,160,4870,2,20,320.0,1,16.0,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,45,0,570,31,0,80,0,353,0,61,0,240,0,0,0,45
2024,20240101241607,91,6,1,4481,14,1,1,0,0,999,1,1,1,20240128,2366543.520279000,70,1,110,100,999,4,1,9900,30,215,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,50,0,220,0,570,0,0,0,0,510,90,0,0,0,0,0,0,210
2024,20240101241610,92,48,2,1921,13,1,2,0,0,999,1,1,1,20240128,6969916.003411000,41,1,110,100,999,6,5,53000,21,112,1,0,4,180,7200,160,4670,1,40,1000.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,0,0,810,0,0,0,0,570,0,0,0,0,0,0,0,0
2024,20240101241612,93,12,1,5000,14,2,1,0,0,999,1,1,3,20240123,21346119.96997500,57,2,100,100,999,1,1,9900,21,112,1,0,5,150,5400,250,8191,1,45,1423.07,2,999.99,1,53,2,100,100,31,1,1,36,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,120,0,570,0,0,0,0,160,0,40,0,520,0,0,0,0
2024,20240101241623,94,42,1,6161,12,2,1,0,0,999,1,1,5,20240125,16808532.70504800,49,2,131,100,20,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,54,1,100,220,30,1,1,20,1180.0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,120,0,345,0,660,0,0,0,45,240,30,0,0,0,0,0,0,330
2024,20240101241624,95,36,1,5601,3,1,2,0,0,999,1,1,1,20240121,2147780.723720000,72,1,100,230,999,6,4,25000,32,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,0,0,480,0,0,0,0,930,0,0,0,0,0,0,0,0
2024,20240101241637,96,48,2,1921,13,2,1,0,0,999,1,1,3,20240123,17328654.45538900,64,1,100,100,999,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,62,2,100,100,30,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,2,0,165,0,260,0,653,0,0,0,0,300,0,60,0,0,2,0,0,170
2024,20240101241674,97,28,4,0,16,4,1,1,2,11,1,1,7,20240127,14036133.49927800,47,1,110,100,999,1,1,9900,21,112,2,0,6,110,440,120,770,1,9995,99999.99,99,999.99,1,50,2,110,100,30,1,1,995,99999.98,1,2,1,0,0,0,1,1,945,945,99,0,99,25,0,0,15,0,60,0,250,0,0,0,0,1020,0,70,0,0,0,25,25,0
2024,20240101241692,98,6,3,8780,7,3,2,1,1,5,1,1,2,20240129,6412781.234537000,37,2,100,100,999,1,1,9900,32,214,1,0,5,130,3603,251,8290,1,40,1080.0,1,27.0,1,29,1,100,100,21,1,1,99,99999.98,1,1,1,0,0,1,0,0,45,45,99,0,99,33,0,0,20,0,60,0,615,45,0,5,0,0,0,135,0,527,0,33,33,60
2024,20240101241703,99,21,2,0,14,2,1,0,0,999,1,1,1,20240128,2858311.621425000,80,2,100,100,999,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,80,1,100,100,21,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,60,0,40,0,455,0,0,30,0,720,0,135,0,0,0,0,0,40
2024,20240101241713,100,36,4,0,8,1,1,0,0,999,1,1,7,20240127,5627098.541274000,78,2,100,100,999,3,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,0,0,540,0,0,0,0,810,0,0,0,0,0,0,0,0
2024,20240101241724,101,49,2,7160,15,3,1,0,0,999,1,1,1,20240121,8469623.399758000,34,1,200,100,999,6,1,9900,21,112,1,0,4,150,5940,170,6380,1,48,1223.2,1,23.4,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,105,0,0,0,385,0,0,0,0,180,0,40,0,710,0,0,0,0
2024,20240101241733,102,27,2,0,15,2,1,0,0,999,1,1,7,20240127,3077708.851314000,80,1,100,100,999,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,80,2,100,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,40,0,3,0,1002,0,0,0,0,380,0,0,0,0,0,0,0,3
2024,20240101241777,103,40,5,0,13,3,1,1,1,0,1,1,4,20240131,11677616.29388000,27,2,100,100,999,6,1,9900,40,217,1,0,1,125,2330,240,7860,1,40,1076.92,2,999.99,1,28,1,100,100,21,1,1,40,700.0,1,1,1,1,0,0,0,0,670,670,99,0,99,140,0,0,25,0,100,0,640,0,0,0,0,535,0,0,0,0,0,140,140,100
2024,20240101241796,104,48,2,1921,12,1,2,0,0,999,1,1,7,20240127,7084091.460526000,26,2,110,100,999,4,1,9900,40,217,1,1,4,150,5600,138,3980,1,60,1009.61,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,390,0,99,0,99,0,0,300,75,0,0,15,570,0,0,15,0,420,0,45,0,0,0,0,0,0
2024,20240101241818,105,25,2,1122,15,5,1,1,1,16,1,1,2,20240122,23978765.47858000,52,1,310,100,999,1,1,9900,40,217,1,0,4,111,850,200,6870,1,40,2884.61,2,999.99,1,51,2,100,100,41,1,1,35,1125.0,1,1,0,0,0,0,0,1,0,0,99,0,99,70,0,0,65,0,100,0,570,0,0,20,0,0,0,120,0,495,0,70,70,100
2024,20240101241819,106,6,2,0,14,1,1,0,0,999,1,1,4,20240131,8684129.352070000,72,2,100,100,999,3,1,9900,30,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,59,0,9,0,398,4,585,40,0,0,0,288,0,57,0,0,0,0,0,272
2024,20240101241828,107,17,2,1601,16,3,1,1,1,13,1,1,6,20240126,14894005.43332300,41,1,100,100,999,1,1,9900,40,217,4,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,32,2,131,100,31,1,1,32,640.0,1,1,0,0,0,0,0,1,0,0,99,0,99,0,0,0,60,0,0,0,540,45,0,0,0,495,0,0,0,300,0,0,0,0
2024,20240101241848,108,39,1,0,10,1,1,0,0,999,1,1,1,20240128,3174971.502641000,73,2,110,100,999,6,1,9900,41,316,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,75,0,140,0,705,0,0,0,120,360,0,40,0,0,0,0,0,135
2024,20240101241853,109,39,2,1681,10,1,2,0,0,999,1,1,2,20240129,10374751.82768800,36,2,110,100,999,6,1,9900,30,112,1,0,4,150,5120,220,7280,1,38,792.0,1,22.0,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,80,0,30,0,10,0,375,0,0,5,0,215,0,80,0,645,0,0,0,10
2024,20240101241868,110,6,2,7360,15,5,1,1,3,7,1,1,1,20240121,5364943.895547000,36,2,100,100,999,1,1,9900,30,215,1,0,6,160,6050,100,180,1,9995,99999.99,99,999.99,1,39,1,100,100,40,1,1,40,2057.69,1,3,1,0,0,0,1,0,733,733,99,0,99,85,0,0,45,0,105,0,562,0,0,0,101,406,0,36,60,0,0,85,85,60
2024,20240101241872,111,17,2,1601,16,3,1,0,0,999,1,1,3,20240130,36176413.96588300,85,2,110,100,999,3,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,50,0,0,0,695,0,0,0,0,695,0,0,0,0,0,0,0,0
2024,20240101241895,112,51,2,0,16,3,1,1,1,1,1,1,4,20240124,13641634.34291000,42,2,100,100,999,1,1,9900,40,217,4,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,44,1,100,100,40,1,1,40,1680.0,1,1,1,0,1,0,0,0,40,40,1,1,1,0,0,0,75,0,50,165,570,250,0,0,0,60,0,70,0,30,0,0,0,50
2024,20240101241899,113,27,4,0,11,2,1,0,0,999,1,1,1,20240128,5108797.789746000,75,1,100,100,999,1,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,66,2,100,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,50,0,105,0,530,0,0,0,0,740,15,0,0,0,0,0,0,90
2024,20240101241900,114,55,2,0,11,3,2,0,0,999,1,1,1,20240128,11544350.32710600,43,2,100,100,999,4,1,9900,32,216,1,0,4,127,3255,250,8191,2,34,817.84,1,28.0,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,130,0,0,35,0,195,0,660,0,0,25,0,220,0,40,0,135,130,0,0,195
2024,20240101241905,115,42,2,6161,15,2,1,0,0,999,1,1,2,20240129,17464487.10707600,36,2,100,100,999,1,1,9900,41,316,1,0,5,110,230,240,7870,1,37,1384.61,2,999.99,1,33,1,100,100,30,1,1,40,1250.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,15,0,505,0,0,10,0,260,58,102,0,430,0,0,0,15
2024,20240101241907,116,34,1,5601,16,3,1,1,1,1,1,1,3,20240130,14079001.51171400,33,1,100,100,999,1,1,9900,40,217,1,0,4,121,1530,138,3960,1,40,1769.23,2,999.99,1,37,2,100,100,41,1,1,40,1923.07,1,1,1,0,1,0,0,0,30,30,99,0,99,100,0,0,90,0,60,0,480,0,0,0,0,120,0,125,0,465,0,100,10,60
2024,20240101241916,117,26,2,2161,13,2,1,0,0,999,1,1,2,20240122,18128295.98315100,62,2,100,100,999,1,1,9900,14,109,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,63,1,100,100,21,1,1,40,1200.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,70,0,180,0,750,120,0,0,0,320,0,0,0,0,0,0,0,180
2024,20240101241920,118,49,1,7160,14,1,1,0,0,999,1,1,4,20240131,11287809.92245100,32,1,100,100,999,6,1,9900,41,316,1,0,4,121,1320,135,3580,1,40,1634.61,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,125,0,60,0,620,0,0,15,0,60,0,120,0,440,0,0,0,30
2024,20240101241936,119,34,2,5601,16,5,1,1,3,6,1,1,3,20240123,14953666.79636100,42,2,100,100,999,1,1,9900,40,217,1,0,4,126,2632,160,5170,1,40,2884.61,2,999.99,1,41,1,100,100,40,1,1,40,2692.3,1,3,1,0,0,0,1,0,515,515,99,0,99,101,0,0,60,0,0,0,600,0,0,10,0,45,45,70,0,509,0,101,101,0
2024,20240101241948,120,12,2,0,11,2,2,0,0,999,1,1,2,20240129,33480011.76438700,28,2,100,100,999,6,1,9900,21,112,1,0,2,130,3645,300,9480,1,40,600.0,1,15.0,2,26,1,100,100,21,1,1,40,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,65,0,100,0,560,0,0,0,0,105,45,30,0,535,0,0,0,90
2024,20240101241951,121,53,1,7601,15,6,1,1,4,5,1,1,4,20240131,12054285.69144500,44,2,100,100,999,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,45,1,100,100,40,1,1,40,99999.98,1,4,1,0,0,1,1,0,180,180,99,0,99,265,0,0,60,0,131,0,574,0,0,30,0,60,0,320,0,0,0,265,265,131
2024,20240101241986,122,6,2,8780,11,2,1,0,0,999,1,1,1,20240128,4586771.775386000,68,2,100,210,999,1,5,20000,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,67,1,100,210,12,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,95,0,140,0,760,0,0,0,20,260,0,45,0,0,0,0,0,140
2024,20240101241990,123,26,4,0,12,2,1,0,0,999,1,1,1,20240121,6560391.931017000,58,2,100,100,999,1,1,9900,32,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,63,1,100,100,30,1,1,40,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,180,0,300,0,660,0,0,0,0,300,0,0,0,0,0,0,0,300
2024,20240101242001,124,12,2,5960,11,1,1,0,0,999,1,1,1,20240121,2620964.498638000,80,2,100,100,999,3,1,9900,32,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,1,1,1,0,20,0,180,0,130,0,628,0,0,60,0,389,0,33,0,0,20,0,0,130
2024,20240101242003,125,48,1,0,15,2,1,0,0,999,1,1,1,20240128,6816435.945193000,38,2,100,100,999,1,1,9900,30,214,1,0,4,200,9130,170,6170,1,60,1960.0,1,25.25,1,44,1,100,100,21,1,1,72,1443.75,0,0,0,0,0,0,0,0,0,0,99,0,99,0,13,0,75,0,97,0,500,160,0,0,0,346,80,79,0,30,13,0,0,87
2024,20240101242010,126,6,1,0,7,2,1,0,0,999,1,1,1,20240121,5354795.030627000,78,2,131,100,60,1,4,51800,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,79,1,131,100,30,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,390,0,720,0,0,0,0,180,60,0,0,0,0,0,0,390
2024,20240101242020,127,24,2,8841,15,1,1,0,0,999,1,1,6,20240126,11589103.81318700,78,1,100,100,999,2,1,9900,43,321,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,65,0,645,0,540,0,0,0,0,170,0,20,0,0,0,0,0,645
2024,20240101242060,128,6,1,0,15,2,1,0,0,999,1,1,1,20240128,5052773.420873000,85,1,110,100,999,1,1,9900,43,321,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,77,2,100,100,43,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,100,0,0,0,650,0,0,0,0,645,45,0,0,0,0,0,0,0
2024,20240101242065,129,12,2,5000,10,1,1,0,0,999,1,1,7,20240127,2039583.190384000,63,2,100,230,999,6,4,25000,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,15,0,50,0,141,0,627,2,0,85,0,435,60,25,0,0,15,0,0,140
2024,20240101242073,130,12,2,5000,8,2,2,0,0,999,1,1,4,20240124,20751215.58145000,70,1,110,100,999,4,4,26030,20,111,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,0,0,480,0,0,30,0,725,90,85,0,0,0,0,0,0
2024,20240101242093,131,32,1,0,14,2,1,0,0,999,1,1,2,20240122,18422481.35770100,59,2,100,100,999,4,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,2,76,1,201,100,31,0,5,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,16,0,30,0,188,0,480,0,0,30,0,640,0,56,0,0,16,0,0,60
2024,20240101242124,132,48,1,0,14,2,2,0,0,999,1,1,3,20240123,16572615.18005400,50,2,100,243,999,1,5,21050,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,54,1,100,243,40,1,1,40,2300.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,55,0,525,0,530,0,0,0,0,330,0,0,0,0,0,0,0,525
2024,20240101242165,133,26,1,3720,15,4,1,0,0,999,1,1,1,20240128,16636263.03449800,59,1,100,100,999,1,1,9900,21,112,1,0,4,120,1050,220,7380,1,40,2400.0,1,60.0,1,60,2,100,244,41,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,415,0,300,0,360,0,0,0,0,240,0,10,0,0,0,0,0,300
2024,20240101242179,134,24,1,8841,16,2,2,0,0,999,1,1,2,20240122,30454095.51788000,25,1,131,100,10,6,5,52100,41,316,1,0,4,121,1530,220,7380,1,40,1500.0,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,5,0,55,0,60,0,655,0,0,0,0,90,85,37,0,453,5,0,0,60
2024,20240101242180,135,13,2,521,13,4,1,1,2,3,1,1,7,20240127,7651884.050826000,35,1,131,100,10,1,5,52100,40,217,1,0,4,120,1006,220,7380,1,40,1384.61,2,999.99,1,35,2,131,100,40,0,3,999,99999.98,1,2,1,0,0,1,1,0,0,0,99,0,99,115,0,0,100,0,75,0,530,0,0,60,0,450,0,70,0,0,0,115,55,75
